,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,company_name,model_name,mileage (kmpl),engine (cc),max_power (bhp)
1762,2005,800000,120005,1,0,1,2,5.0,mercedes-benz,e-class e270 cdi,11.0,2987.0,198.5
1763,2012,260000,16830,0,0,0,1,5.0,maruti,alto k10 knightracer,20.2,998.0,67.1
1764,2013,500000,70000,1,0,0,1,9.0,mahindra,bolero 2011-2019 di non ac bs iii silver,15.96,2523.0,63.0
1765,2017,325000,38000,0,0,0,1,5.0,renault,kwid 1.0 rxt 02 anniversary edition,23.01,999.0,67.0
1766,2013,400000,80000,1,0,0,1,9.0,mahindra,bolero 2011-2019 di non ac bs iii white,15.96,2523.0,63.0
1767,2018,3200000,50000,1,0,0,1,7.0,toyota,fortuner 2.8 4wd mt bsiv,14.24,2755.0,174.5
1768,2007,200000,50000,1,0,0,1,5.0,tata,indica v2 dle bsiii,17.88,1396.0,52.8
1769,2013,450000,52000,1,0,0,1,7.0,mahindra,quanto c2,17.21,1493.0,100.0
1770,2012,229999,50000,1,0,0,1,5.0,tata,indigo v bsiii,17.0,1405.0,70.0
1771,2016,340000,30000,0,0,0,1,5.0,hyundai,eon magna plus,21.1,814.0,55.2
1772,2014,550000,103000,1,0,0,1,7.0,mahindra,bolero 2011-2019 sle bsiii,15.96,2523.0,62.1
1773,2011,975000,93468,1,0,1,2,7.0,ford,endeavour 3.0l 4x4 at,11.4,2953.0,153.86
1774,2019,3800000,20000,1,0,1,1,5.0,volvo,xc40 d4 inscription bsiv,18.0,1969.0,190.0
1775,2010,225000,80000,0,0,0,2,5.0,volkswagen,jetta 1.6 trendline,14.0,1595.0,102.0
1776,2018,3250000,12000,1,0,1,1,7.0,ford,endeavour 3.2 titanium at 4x4,10.91,3198.0,197.0
1777,2013,280000,70000,1,0,0,1,5.0,tata,indigo ecs vx bsiv,25.0,1396.0,69.0
1778,2019,700000,4500,0,0,0,1,5.0,honda,amaze v petrol bsiv,19.5,1199.0,88.76
1779,2012,259000,35000,1,0,0,1,5.0,tata,indigo cs elx bs iv,23.03,1396.0,69.0
1780,2018,3200000,60000,1,0,1,1,7.0,toyota,fortuner 2.8 4wd at bsiv,15.04,2755.0,174.5
1781,2018,1400000,30000,1,0,0,1,7.0,mahindra,xuv500 w10 1.99 mhawk,16.0,1997.0,140.0
1782,2015,416000,40000,0,0,1,1,5.0,ford,figo 1.5p titanium at,17.01,1499.0,110.4
1783,2011,250000,70000,1,0,0,1,5.0,tata,manza elan quadrajet bs iii,19.0,1248.0,90.0
1784,2010,210000,120000,1,0,0,1,5.0,tata,manza aura (abs) quadrajet bs iv,21.12,1248.0,88.8
1785,2008,290000,120000,1,0,0,2,8.0,mahindra,scorpio vlx 2wd bsiii,12.05,2179.0,120.0
1786,2012,220000,90000,1,0,0,1,5.0,tata,indigo cs els bs iv,23.03,1396.0,69.0
1787,2012,246000,35000,1,0,0,2,5.0,tata,indigo ecs lx bsiv,23.03,1396.0,69.0
1788,2018,260000,30000,0,0,0,1,8.0,maruti,omni e mpi std bs iv,16.8,796.0,34.2
1789,2018,1050000,70000,1,0,0,1,5.0,hyundai,creta 1.4 crdi s,21.38,1396.0,88.7
1790,2012,290000,60000,1,0,0,1,5.0,tata,manza club class quadrajet90 lx,21.02,1248.0,88.76
1791,2013,310000,70000,1,0,0,1,5.0,tata,indigo ecs vx bsiv,25.0,1396.0,69.0
1792,2018,700000,6000,0,0,0,1,5.0,hyundai,i20 1.2 asta,18.6,1197.0,81.83
1793,2016,550000,20000,0,0,0,1,5.0,maruti,swift vxi optional,20.4,1197.0,81.8
1794,2017,450000,70000,1,0,0,1,5.0,tata,indigo cs lx (tdi) bs-iii,19.09,1405.0,69.01
1795,2016,773000,65000,0,0,0,1,5.0,honda,city i vtec vx,17.8,1497.0,117.3
1796,2017,450000,25000,0,0,0,1,5.0,tata,tiago 1.2 revotron xz,23.84,1199.0,84.0
1797,2019,409999,10000,0,0,0,1,5.0,maruti,eeco 5 seater ac bsiv,15.37,1196.0,73.0
1798,2003,45000,35000,0,0,0,4,4.0,maruti,800 std mpfi,16.1,796.0,37.0
1799,2014,600000,80000,0,0,1,2,5.0,nissan,teana xl,11.07,2496.0,179.5
1800,2010,250000,63000,0,0,0,1,5.0,chevrolet,beat lt,18.6,1199.0,79.4
1801,2008,70000,100000,1,0,0,1,5.0,tata,indica v2 dls tc,16.8,1405.0,62.0
1802,2019,690000,1303,0,1,0,1,5.0,honda,amaze s i-vtec,17.8,1198.0,86.7
1803,2018,3975000,31800,1,1,1,1,5.0,audi,q5 35tdi premium plus,17.01,1968.0,188.0
1804,2019,5150000,20000,0,1,1,1,5.0,lexus,es 300h,22.37,2487.0,214.56
1805,2017,3200000,45000,1,1,1,1,5.0,jaguar,xf 2.0 diesel portfolio,19.33,1999.0,177.0
1806,2017,4100000,17000,0,0,1,1,5.0,jeep,wrangler 2016-2019 3.6 4x4,9.5,3604.0,280.0
1807,2018,1000000,4295,0,2,0,1,5.0,toyota,yaris v bsiv,17.1,1496.0,105.5
1808,2018,1000000,5229,0,2,0,1,5.0,toyota,yaris v bsiv,17.1,1496.0,105.5
1809,2016,2000000,68089,0,2,1,1,5.0,toyota,camry 2.5 hybrid,19.16,2494.0,157.7
1810,2018,925000,23712,1,2,0,1,5.0,maruti,ciaz 1.3 alpha,28.09,1248.0,88.5
1811,2016,550000,56494,0,2,0,1,5.0,honda,jazz vx,18.2,1199.0,88.7
1812,2018,430000,16589,0,2,0,1,5.0,maruti,wagon r vxi bs iv,20.51,998.0,67.04
1813,2013,750000,79328,1,2,0,2,7.0,toyota,innova 2.5 vx (diesel) 7 seater,12.99,2494.0,100.6
1814,2016,675000,53201,0,2,0,2,5.0,honda,city i vtec v,17.8,1497.0,117.3
1815,2017,570000,25272,0,2,0,1,5.0,maruti,baleno delta,21.01,1197.0,81.8
1816,2017,850000,53619,1,2,0,1,5.0,maruti,vitara brezza zdi plus,24.3,1248.0,88.5
1817,2019,5400000,7500,1,1,1,1,5.0,bmw,x4 m sport x xdrive20d,16.78,1995.0,190.0
1818,2019,5500000,8500,1,1,1,1,5.0,bmw,x4 m sport x xdrive20d,16.78,1995.0,190.0
1819,2019,779000,7032,0,2,1,1,5.0,honda,amaze v cvt petrol bsiv,19.0,1199.0,88.76
1820,2018,640000,6001,0,1,0,1,5.0,ford,ecosport 1.5 petrol ambiente,15.9,1496.0,120.69
1821,2013,250000,80000,1,0,0,1,5.0,tata,indigo cs ls (tdi) bs-iii,19.09,1405.0,69.01
1822,2018,1250000,12000,1,0,0,1,5.0,renault,duster 110ps diesel rxz,19.6,1461.0,108.45
1823,2017,889000,25000,0,0,0,1,5.0,ford,ecosport 1.5 petrol titanium bsiv,17.0,1497.0,121.31
1824,2017,750000,40000,1,0,0,2,5.0,hyundai,i20 2015-2017 asta option 1.4 crdi,22.54,1396.0,88.73
1825,2010,320000,130000,1,0,0,3,5.0,maruti,swift ldi bsiv,17.8,1248.0,75.0
1826,2011,600000,202000,1,0,0,1,5.0,skoda,yeti ambition 4wd,17.67,1968.0,138.08
1827,2018,1000000,40000,1,0,0,1,5.0,maruti,ciaz s 1.3,28.09,1248.0,88.5
1828,2000,110000,70000,0,0,0,4,5.0,maruti,zen lx,17.3,993.0,60.0
1829,2008,250000,120000,0,0,0,2,5.0,honda,city 2017-2020 gxi,17.7,1497.0,78.0
1830,2015,600000,60000,1,0,0,1,5.0,maruti,swift dzire vdi,26.59,1248.0,74.0
1831,2009,165000,60000,0,0,0,1,5.0,maruti,zen estilo lxi bs iv,19.0,998.0,67.1
1832,2004,118000,60000,0,0,0,2,5.0,maruti,alto lxi,19.7,796.0,46.3
1833,2016,700000,78000,1,0,0,1,5.0,maruti,baleno delta 1.3,27.39,1248.0,74.0
1834,2013,585000,80000,1,0,0,2,5.0,renault,duster 85ps diesel rxl optional,20.46,1461.0,83.8
1835,2006,120000,120000,0,0,0,4,5.0,maruti,alto lxi,19.7,796.0,46.3
1836,2003,65000,90000,0,0,0,4,4.0,maruti,800 std mpfi,16.1,796.0,37.0
1837,2006,150000,100000,0,0,0,2,5.0,maruti,alto lx,19.7,796.0,46.3
1838,2009,150000,70000,0,0,0,4,5.0,maruti,alto std,19.7,796.0,46.3
1839,2004,170000,160000,1,0,0,3,5.0,hyundai,accent viva crdi,13.1,1493.0,82.0
1840,2006,250000,120000,1,0,0,3,8.0,mahindra,scorpio 2.6 crde,10.5,2179.0,120.0
1841,2005,100000,100000,1,0,0,3,5.0,hyundai,accent crdi,13.1,1493.0,82.0
1842,2013,599000,60000,1,0,0,2,7.0,maruti,ertiga vdi,20.77,1248.0,88.76
1843,2010,250000,135000,1,0,0,3,5.0,chevrolet,cruze ltz,18.3,1991.0,147.9
1844,2016,570000,90000,0,0,0,1,5.0,maruti,swift vxi optional,20.4,1197.0,81.8
1845,2013,440000,75000,1,0,0,2,5.0,volkswagen,polo diesel highline 1.2l,22.07,1199.0,73.9
1846,2005,300000,185000,1,0,0,2,7.0,toyota,innova 2.5 e diesel ms 7-seater,11.4,2494.0,100.6
1847,2015,300000,71717,0,0,1,2,5.0,nissan,micra xv cvt,19.34,1198.0,76.0
1848,2011,500000,150000,1,0,1,2,8.0,mahindra,scorpio vlx 2wd abs at bsiii,11.79,2179.0,120.0
1849,2016,660000,55000,1,0,0,1,5.0,maruti,swift dzire vdi,26.59,1248.0,74.0
1850,2012,256000,90000,0,0,0,2,5.0,ford,fiesta classic 1.6 duratec lxi,15.3,1596.0,99.6
1851,2018,409999,35000,0,0,0,1,5.0,renault,kwid 1.0 rxt optional,23.01,999.0,67.0
1852,2015,1888000,120000,1,0,0,2,7.0,toyota,fortuner 4x4 mt,12.55,2982.0,168.5
1853,2011,250000,100000,3,0,0,2,5.0,hyundai,santro xing gls lpg,13.45,1086.0,62.1
1854,2009,280000,40000,0,0,1,3,5.0,honda,civic 1.8 v at,12.9,1799.0,130.0
1855,2010,300000,100000,1,0,0,1,8.0,mahindra,xylo d2,13.0,2489.0,95.0
1856,2016,900000,120000,1,0,0,1,5.0,tata,safari storme lx,14.1,2179.0,147.94
1857,2014,190000,60000,0,0,0,1,5.0,maruti,zen estilo vxi bsiv,19.0,998.0,67.1
1858,2019,800000,2000,1,0,0,1,9.0,mahindra,bolero power plus plus ac bsiv ps,15.96,2523.0,63.0
1859,2012,450000,100000,1,0,0,1,8.0,mahindra,scorpio ex,14.0,2523.0,75.0
1860,2015,400000,110000,1,0,0,1,7.0,mahindra,xylo d2 bs iii,14.95,2489.0,93.7
1861,2009,150000,90000,1,0,0,2,7.0,tata,new safari dicor vx 4x2 bs iv,13.93,2179.0,138.1
1862,2011,200000,84321,1,0,0,1,5.0,tata,indigo cr4,23.57,1396.0,70.0
1863,2013,600000,177000,1,0,0,1,7.0,mahindra,xuv500 w8 awd,15.1,2179.0,140.0
1864,2010,175000,60000,1,0,0,1,5.0,tata,indica vista aqua 1.3 quadrajet,18.0,1248.0,75.0
1865,2008,99000,205000,1,0,0,2,5.0,tata,indigo cs le (tdi) bs-iii,19.09,1396.0,69.0
1866,2008,215000,70000,0,0,0,2,5.0,hyundai,i10 asta,20.36,1197.0,78.9
1867,2013,520000,126000,1,0,0,2,5.0,renault,duster 110ps diesel rxl,19.01,1461.0,108.45
1868,2016,2280000,120000,1,0,1,2,7.0,ford,endeavour 3.2 titanium at 4x4,10.91,3198.0,197.0
1869,2015,285000,70000,1,0,0,1,5.0,tata,indica vista tdi ls,19.1,1405.0,70.0
1870,2017,660000,82000,1,0,0,1,7.0,mahindra,tuv 300 t4 plus,18.49,1493.0,100.0
1871,2004,31504,110000,0,0,0,3,4.0,maruti,800 std,16.1,796.0,37.0
1872,2015,515000,45000,0,0,0,2,5.0,maruti,swift dzire vxi,20.85,1197.0,83.14
1873,2012,295000,70000,1,0,0,2,5.0,nissan,sunny diesel xl,21.64,1461.0,84.8
1874,2015,700000,80000,1,0,0,2,5.0,nissan,terrano xl 85 ps,20.45,1461.0,83.8
1875,2017,1100000,45000,1,0,0,1,7.0,mahindra,scorpio intelli hybrid s6 plus,15.4,2179.0,120.0
1876,2017,300000,60000,0,0,0,1,5.0,hyundai,eon 1.0 era plus,20.3,998.0,68.05
1877,2013,450000,41800,0,0,0,1,5.0,maruti,swift vxi,18.6,1197.0,85.8
1878,2017,700000,50000,1,0,0,2,5.0,maruti,swift dzire vdi,28.4,1248.0,74.02
1879,2012,250000,40000,1,0,0,1,5.0,ford,figo diesel zxi,20.0,1399.0,68.0
1880,2009,140000,96000,0,0,0,2,5.0,maruti,wagon r lxi minor,18.9,1061.0,67.0
1881,2012,250000,117000,1,0,0,1,8.0,mahindra,xylo d4 bsiii,14.0,2498.0,112.0
1882,2011,210000,110000,0,0,0,2,5.0,hyundai,i10 era,19.81,1086.0,68.05
1883,2014,420000,100000,1,0,0,2,5.0,honda,amaze s i-dtech,25.8,1498.0,98.6
1884,2007,130000,88700,0,0,0,3,5.0,maruti,alto lxi,19.7,796.0,46.3
1885,2012,320000,70000,0,0,0,2,5.0,nissan,sunny xl,16.95,1498.0,97.7
1886,2010,200000,110000,0,0,0,2,5.0,maruti,wagon r lx bsiii,17.3,1061.0,64.0
1887,2016,310000,15000,0,0,0,1,5.0,maruti,alto 800 lxi,22.74,796.0,47.3
1888,2012,200000,80000,1,0,0,2,5.0,mahindra,verito 1.5 d4 bsiii,20.8,1461.0,65.0
1889,2014,350000,50000,0,0,0,1,5.0,maruti,ritz vxi,18.5,1197.0,85.8
1890,2018,444000,15000,0,0,0,1,5.0,hyundai,eon sportz,21.1,814.0,55.2
1891,2017,300000,25000,0,0,0,1,5.0,datsun,redigo t,22.7,799.0,53.64
1892,2011,225000,57000,1,0,0,2,5.0,mahindra,verito 1.5 d4 bsiii,21.0,1461.0,64.1
1893,2012,600000,75000,1,0,0,1,7.0,mahindra,bolero 2011-2019 zlx,15.96,2523.0,62.1
1894,2013,260000,26000,0,0,0,1,5.0,maruti,eeco 5 seater ac bsiv,15.37,1196.0,73.0
1895,2015,375000,160000,1,0,0,1,5.0,hyundai,xcent 1.1 crdi s option,24.4,1120.0,71.01
1896,2013,260000,26000,0,0,0,1,5.0,maruti,eeco 5 seater ac bsiv,15.37,1196.0,73.0
1897,2010,150000,120000,0,0,0,2,5.0,maruti,alto lxi bsiii,19.7,796.0,46.3
1898,2014,110000,50000,0,0,0,2,5.0,maruti,alto lxi,19.7,796.0,46.3
1899,2012,225000,40000,0,0,0,1,5.0,maruti,alto lx,19.7,796.0,46.3
1900,2017,860000,28000,0,0,0,1,5.0,honda,city i vtec v,17.8,1497.0,117.3
1901,2018,650000,50000,1,0,0,1,5.0,maruti,swift dzire ldi,28.4,1248.0,74.02
1902,2014,650000,90000,1,0,0,1,7.0,maruti,ertiga zdi,20.77,1248.0,88.8
1903,2016,710000,40000,1,0,0,1,5.0,hyundai,verna 1.4 crdi,24.8,1396.0,88.7
1904,2017,430000,113000,1,0,0,1,5.0,ford,figo 1.5d base mt,25.83,1498.0,99.0
1905,2011,305000,188000,1,0,0,2,5.0,maruti,swift vdi bsiii,17.8,1248.0,75.0
1906,2011,220000,100000,1,0,0,1,5.0,ford,figo diesel titanium,20.0,1399.0,68.0
1907,2010,150000,225000,1,0,0,3,9.0,tata,sumo mkii turbo 2.0 lx,14.0,1948.0,90.0
1908,2017,660000,67000,1,0,0,2,7.0,mahindra,tuv 300 mhawk100 t8,18.49,1493.0,100.0
1909,2011,140000,70000,1,0,0,4,5.0,chevrolet,beat diesel lt option,25.44,936.0,57.6
1910,2015,1100000,50000,0,0,0,1,5.0,toyota,corolla altis js mt,14.28,1798.0,138.03
1911,2013,2450000,60000,1,0,1,1,5.0,jaguar,xf 2.2 litre luxury,16.36,2179.0,187.7
1912,2017,625000,34000,1,0,1,1,5.0,volkswagen,ameo 1.5 tdi comfortline at,22.0,1498.0,108.495
1913,2004,198000,110000,0,0,0,3,5.0,honda,city 1.5 gxi,12.8,1493.0,100.0
1914,2005,130000,140000,0,0,0,2,5.0,maruti,wagon r lxi,18.9,998.0,67.1
1915,2012,540000,100000,0,0,0,2,5.0,honda,city corporate edition,16.8,1497.0,116.3
1916,2017,550000,10000,0,0,1,1,5.0,hyundai,grand i10 1.2 kappa sportz at,18.9,1197.0,81.86
1917,2018,475000,30000,0,0,0,1,5.0,maruti,celerio zxi optional,21.63,998.0,67.04
1918,2017,2825000,22000,1,1,1,1,5.0,audi,q3 2.0 tdi quattro premium plus,15.73,1968.0,174.33
1919,2020,2125000,5500,1,1,0,1,5.0,honda,civic zx diesel bsiv,26.8,1597.0,118.0
1920,2018,3350000,18000,1,1,1,1,5.0,bmw,x1 sdrive20d m sport,19.62,1998.0,190.0
1921,2018,1800000,20000,1,1,1,1,8.0,toyota,innova crysta 2.8 gx at 8s bsiv,11.36,2755.0,171.5
1922,2018,540000,7000,0,1,0,1,5.0,hyundai,santro asta bsiv,20.3,1086.0,68.0
1923,2018,910000,20000,1,1,0,1,5.0,force,gurkha hard top bs3 4wd,17.0,2596.0,80.8
1924,2019,484999,4875,0,1,0,1,5.0,maruti,celerio vxi,21.63,998.0,67.04
1925,2020,1950000,2700,1,1,1,1,5.0,hyundai,creta 1.6 crdi at sx plus,17.01,1582.0,126.2
1926,2018,950000,58511,1,1,0,1,5.0,maruti,vitara brezza zdi,24.3,1248.0,88.5
1927,2015,365000,105000,1,1,0,1,5.0,ford,figo 1.5d titanium mt,25.83,1498.0,99.0
1928,2018,900000,26235,1,1,0,1,6.0,mahindra,thar crde abs,16.55,2498.0,105.0
1929,2017,919999,26766,1,1,0,1,5.0,tata,nexon 1.5 revotorq xz plus,21.5,1497.0,108.5
1930,2020,1900000,1600,0,1,1,1,5.0,mg,hector sharp dct dualtone,13.96,1451.0,141.0
1931,2018,2950000,46000,1,1,0,1,5.0,mercedes-benz,new c-class c 220 cdi elegance mt,15.8,2148.0,170.0
1932,2019,1075000,23000,1,1,0,1,7.0,mahindra,marazzo m2 bsiv,17.3,1497.0,121.0
1933,2017,600000,24522,0,1,0,1,5.0,maruti,swift vxi optional,20.4,1197.0,81.8
1934,2017,3200000,13663,1,1,1,1,5.0,bmw,3 series 320d,22.69,1995.0,190.0
1935,2019,2600000,11000,1,1,1,1,5.0,skoda,octavia style plus 2.0 tdi at,19.3,1968.0,141.0
1936,2016,839000,63000,1,1,0,1,5.0,maruti,vitara brezza zdi plus,24.3,1248.0,88.5
1937,2019,635000,2000,0,1,0,1,5.0,volkswagen,polo 1.2 mpi comfortline,16.2,1199.0,74.0
1938,2014,550000,300000,1,0,0,3,8.0,mahindra,scorpio vlx 2wd airbag bsiv,12.05,2179.0,120.0
1939,2011,180000,190000,1,0,0,3,5.0,mahindra,logan diesel 1.5 dle,19.2,1461.0,65.0
1940,2015,650000,80000,1,0,0,1,5.0,honda,city i dtec e,26.0,1498.0,98.6
1941,2011,350000,80000,0,0,0,2,5.0,honda,jazz select edition active,16.0,1198.0,90.0
1942,2015,265000,54000,0,0,0,1,5.0,maruti,alto k10 lxi,23.95,998.0,67.05
1943,2018,330000,30000,0,0,0,1,5.0,renault,kwid 1.0 rxt optional,23.01,999.0,67.0
1944,2019,395000,5000,0,0,0,1,7.0,maruti,eeco 7 seater standard bsiv,15.37,1196.0,73.0
1945,2015,700000,58945,1,0,0,1,7.0,mahindra,tuv 300 t8,18.49,1493.0,100.0
1946,2012,300000,90000,1,0,0,1,5.0,ford,figo diesel titanium,20.0,1399.0,68.0
1947,2011,650000,375000,1,0,0,1,8.0,toyota,innova 2.5 g (diesel) 7 seater bs iv,12.8,2494.0,102.0
1948,2013,625000,160000,1,0,0,3,7.0,maruti,ertiga vdi,20.77,1248.0,88.76
1949,2014,425000,80000,1,0,0,2,5.0,volkswagen,polo gt tdi,15.11,1598.0,103.6
1950,2004,55000,50000,0,0,0,3,4.0,maruti,800 ac bsii,16.1,796.0,37.0
1951,2015,250000,80000,1,0,0,2,5.0,tata,indigo cs lx (tdi) bs-iii,19.09,1405.0,69.01
1952,2015,459999,156975,1,0,0,1,9.0,mahindra,bolero 2011-2019 plus ac,15.96,2523.0,62.1
1953,2017,1594000,5000,1,0,0,1,5.0,toyota,corolla altis 1.4 dgl,21.43,1364.0,86.79
1954,2014,300000,50000,0,0,0,1,5.0,chevrolet,sail 1.2 ls abs,18.2,1199.0,82.4
1955,2018,950000,27620,1,1,0,1,5.0,ford,ecosport 1.5 tdci titanium bsiv,22.77,1498.0,98.59
1956,2013,484999,120000,1,0,0,1,9.0,mahindra,scorpio lx,12.05,2179.0,120.0
1957,2009,161000,120000,1,0,0,3,8.0,mahindra,xylo e8,14.0,2498.0,112.0
1958,2015,500000,58000,0,0,0,1,5.0,hyundai,i20 active 1.2 s,17.19,1197.0,81.86
1959,2012,350000,50000,0,0,0,1,5.0,nissan,sunny xv,16.95,1498.0,97.7
1960,2017,550000,40000,0,0,1,1,5.0,maruti,ignis 1.2 amt alpha bsiv,20.89,1197.0,81.8
1961,2018,850000,7800,0,0,0,1,5.0,honda,wr-v i-vtec vx,17.5,1199.0,88.7
1962,2016,240000,50000,0,0,0,1,5.0,maruti,alto 800 lxi,22.74,796.0,47.3
1963,2011,950000,68000,1,0,0,1,7.0,ford,endeavour 2.5l 4x2 mt,13.1,2499.0,141.0
1964,2015,423000,60000,0,0,0,2,7.0,maruti,ertiga vxi,16.02,1373.0,93.7
1965,2005,90000,74000,0,0,0,2,5.0,tata,indigo gls,12.8,1396.0,85.0
1966,2011,350000,58000,1,0,0,2,7.0,tata,new safari dicor 2.2 vx 4x2 bs iv,13.93,2179.0,138.1
1967,2011,170000,70000,0,0,0,3,5.0,maruti,a-star vxi,19.0,998.0,66.1
1968,2015,450000,70000,0,0,0,1,5.0,ford,figo aspire 1.2 ti-vct titanium plus,18.16,1196.0,86.8
1969,2009,150000,110000,0,0,0,2,5.0,hyundai,i10 magna,20.36,1197.0,78.9
1970,2016,511000,80000,1,0,0,1,5.0,hyundai,i20 sportz 1.4 crdi,22.54,1396.0,88.73
1971,2018,850000,59000,1,0,0,1,7.0,maruti,ertiga 1.5 vdi,24.2,1498.0,93.87
1972,2018,250000,110000,1,0,0,1,5.0,tata,indica v2 els,25.0,1396.0,69.0
1973,2020,420000,25000,0,0,0,1,5.0,maruti,celerio zxi,21.63,998.0,67.04
1974,2014,180000,55000,0,0,0,1,5.0,maruti,alto 800 lxi,22.74,796.0,47.3
1975,2015,400000,25000,1,0,0,1,5.0,maruti,celerio zdi,27.62,793.0,47.0
1976,2009,150000,300000,1,0,0,1,7.0,mahindra,xylo e4,14.0,2498.0,112.0
1977,2016,500000,143200,1,0,0,1,5.0,ford,figo 1.5d titanium mt,25.83,1498.0,99.0
1978,2017,1689999,60000,1,0,0,1,5.0,jeep,compass 2.0 longitude option bsiv,17.1,1956.0,170.0
1979,2012,204999,120000,1,0,0,1,5.0,nissan,micra diesel xv premium,23.08,1461.0,63.1
1980,2014,459999,145000,1,0,0,2,5.0,maruti,ciaz vdi plus,26.21,1248.0,88.5
1981,2017,600000,30000,0,0,0,1,5.0,hyundai,i20 2015-2017 magna 1.2,18.6,1197.0,81.83
1982,2019,585000,8000,0,0,0,1,5.0,hyundai,grand i10 1.2 kappa sportz dual tone,18.9,1197.0,81.86
1983,2012,551000,170000,1,0,0,1,7.0,ford,endeavour 2.5l 4x2 mt,13.1,2499.0,141.0
1984,2013,525000,100000,1,0,0,1,5.0,maruti,swift dzire ldi,23.4,1248.0,74.0
1985,2012,160000,62000,0,0,0,1,5.0,maruti,omni 8 seater bsiv,14.0,796.0,35.0
1986,2014,825000,110000,1,0,0,1,7.0,mahindra,xuv500 w8 awd,15.1,2179.0,140.0
1987,2015,600000,80000,1,0,0,2,9.0,chevrolet,tavera neo 3 ls 9 str bsiii,13.58,2499.0,72.4
1988,2002,65000,80000,0,0,0,2,5.0,maruti,zen base,17.3,993.0,60.0
1989,2013,550000,100000,1,0,0,1,5.0,maruti,swift dzire vdi,23.4,1248.0,74.0
1990,2015,650000,120000,1,0,0,1,9.0,mahindra,bolero 2011-2019 plus - ac bsiii,15.96,2523.0,63.0
1991,2019,750000,24000,1,0,0,1,5.0,maruti,swift dzire vdi,28.4,1248.0,74.02
1992,2017,380000,80000,1,0,0,1,6.0,mahindra,kuv 100 mfalcon d75 k8,25.32,1198.0,77.0
1993,2012,400000,138000,1,0,0,1,5.0,hyundai,verna 1.6 sx crdi (o),22.32,1582.0,126.32
1994,2003,50000,147000,0,0,0,4,5.0,maruti,wagon r lxi,18.9,998.0,67.1
1995,2017,750000,60000,1,0,0,1,7.0,mahindra,tuv 300 mhawk100 t8 dual tone,18.49,1493.0,100.0
1996,2011,150000,80000,0,0,0,1,5.0,chevrolet,spark 1.0 ls,18.0,995.0,62.0
1997,2016,245000,50000,0,0,0,1,5.0,maruti,alto 800 lxi,22.74,796.0,47.3
1998,2013,260000,189000,1,0,0,1,5.0,tata,manza club class quadrajet90 vx,21.02,1248.0,88.76
1999,2014,411000,90000,1,0,1,2,5.0,volkswagen,vento 1.5 tdi highline at,21.21,1498.0,103.2
2000,2014,450000,56000,1,0,0,1,5.0,hyundai,i20 sportz 1.4 crdi,21.9,1396.0,88.76
2001,2012,1300000,140000,1,0,1,2,5.0,bmw,3 series 320d luxury line,18.88,1995.0,184.0
2002,2016,351000,60000,0,0,0,1,5.0,maruti,celerio vxi,23.1,998.0,67.04
2003,2012,550000,130000,1,0,0,1,7.0,mahindra,xuv500 w8 4wd,15.1,2179.0,140.0
2004,2013,1300000,140000,1,0,1,2,5.0,bmw,3 series 320d luxury plus,18.88,1995.0,184.0
2005,2013,260000,189000,1,0,0,1,5.0,tata,manza club class quadrajet90 vx,21.02,1248.0,88.76
2006,2014,411000,90000,1,0,1,2,5.0,volkswagen,vento 1.5 tdi highline at,21.21,1498.0,103.2
2007,2014,450000,56000,1,0,0,1,5.0,hyundai,i20 sportz 1.4 crdi,21.9,1396.0,88.76
2008,2012,1300000,140000,1,0,1,2,5.0,bmw,3 series 320d luxury line,18.88,1995.0,184.0
2009,2016,351000,60000,0,0,0,1,5.0,maruti,celerio vxi,23.1,998.0,67.04
2010,2012,550000,130000,1,0,0,1,7.0,mahindra,xuv500 w8 4wd,15.1,2179.0,140.0
2011,2013,1300000,140000,1,0,1,2,5.0,bmw,3 series 320d luxury plus,18.88,1995.0,184.0
2012,2016,750000,35000,1,0,0,1,5.0,nissan,terrano xe 85 ps,20.45,1461.0,83.8
2013,2015,800000,35000,1,0,0,1,5.0,nissan,terrano xl 85 ps,20.45,1461.0,83.8
2014,2011,350000,156000,1,0,0,1,7.0,tata,new safari dicor 2.2 ex 4x2,11.57,2179.0,138.1
2015,2013,200000,90000,0,0,0,1,5.0,maruti,alto 800 lx,22.74,796.0,47.3
2016,2008,150000,60000,1,0,0,3,5.0,tata,indigo ls,17.0,1405.0,70.0
2017,2016,800000,36000,1,0,0,1,5.0,nissan,terrano xl 110 ps,19.01,1461.0,108.5
2018,2017,350000,20000,0,0,0,2,5.0,hyundai,eon era plus sports edition,21.1,814.0,55.2
2019,2011,350000,160000,1,0,0,1,7.0,tata,new safari dicor 2.2 vx 4x2,13.93,2179.0,138.0
2020,2006,250000,185000,1,0,0,1,9.0,mahindra,scorpio 2.6 turbo 9 str,12.7,2609.0,116.6
2021,2010,170000,110000,1,0,0,2,5.0,tata,indica vista terra 1.4 tdi,17.0,1405.0,71.0
2022,2018,395000,10800,0,0,0,1,5.0,renault,kwid rxt optional,25.17,799.0,53.3
2023,2012,450000,120000,1,0,0,1,7.0,mahindra,bolero 2011-2019 sle,15.96,2523.0,62.1
2024,2019,500000,15000,0,0,0,1,5.0,maruti,ignis 1.2 delta bsiv,20.89,1197.0,81.8
